index, timestamp, power.draw [W], utilization.gpu [%], clocks.current.sm [MHz], temperature.gpu, memory.used [MiB]
1, 2018/08/08 17:13:41.837, 37.04 W, 40 %, 1328 MHz, 39, 5113 MiB
1, 2018/08/08 17:13:42.841, 37.04 W, 0 %, 1328 MHz, 39, 5113 MiB
1, 2018/08/08 17:13:43.845, 77.34 W, 26 %, 1328 MHz, 39, 5113 MiB
1, 2018/08/08 17:13:44.849, 36.80 W, 41 %, 1328 MHz, 39, 5113 MiB
1, 2018/08/08 17:13:45.855, 36.80 W, 0 %, 1328 MHz, 38, 5113 MiB
1, 2018/08/08 17:13:46.859, 36.80 W, 0 %, 1328 MHz, 38, 5113 MiB
1, 2018/08/08 17:13:47.863, 37.77 W, 41 %, 1328 MHz, 39, 5113 MiB
1, 2018/08/08 17:13:48.867, 36.80 W, 15 %, 1328 MHz, 39, 5113 MiB
1, 2018/08/08 17:13:49.873, 37.53 W, 41 %, 1328 MHz, 39, 5113 MiB
1, 2018/08/08 17:13:50.877, 36.80 W, 0 %, 1328 MHz, 39, 5113 MiB
1, 2018/08/08 17:13:51.881, 36.80 W, 0 %, 1328 MHz, 39, 5113 MiB
1, 2018/08/08 17:13:52.885, 36.78 W, 0 %, 1328 MHz, 39, 5113 MiB
1, 2018/08/08 17:13:53.891, 151.04 W, 2 %, 1328 MHz, 39, 5113 MiB
1, 2018/08/08 17:13:54.895, 131.69 W, 0 %, 1328 MHz, 39, 5113 MiB
1, 2018/08/08 17:13:55.899, 134.35 W, 0 %, 1328 MHz, 39, 5113 MiB
1, 2018/08/08 17:13:56.903, 36.78 W, 0 %, 1328 MHz, 39, 5113 MiB
1, 2018/08/08 17:13:57.910, 36.78 W, 0 %, 1328 MHz, 39, 5113 MiB
1, 2018/08/08 17:13:58.913, 96.77 W, 4 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:13:59.917, 59.38 W, 10 %, 1328 MHz, 39, 5113 MiB
1, 2018/08/08 17:14:00.921, 37.04 W, 40 %, 1328 MHz, 39, 5113 MiB
1, 2018/08/08 17:14:01.925, 37.02 W, 28 %, 1328 MHz, 39, 5113 MiB
1, 2018/08/08 17:14:02.929, 37.04 W, 0 %, 1328 MHz, 39, 5113 MiB
1, 2018/08/08 17:14:03.932, 139.36 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:14:04.936, 37.04 W, 41 %, 1328 MHz, 39, 5113 MiB
1, 2018/08/08 17:14:05.939, 37.02 W, 11 %, 1328 MHz, 39, 5113 MiB
1, 2018/08/08 17:14:06.943, 135.95 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:14:07.947, 146.04 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:14:08.951, 36.80 W, 0 %, 1328 MHz, 39, 5113 MiB
1, 2018/08/08 17:14:09.954, 36.80 W, 0 %, 1328 MHz, 39, 5113 MiB
1, 2018/08/08 17:14:10.958, 37.04 W, 40 %, 1328 MHz, 39, 5113 MiB
1, 2018/08/08 17:14:11.964, 37.04 W, 40 %, 1328 MHz, 39, 5113 MiB
1, 2018/08/08 17:14:12.968, 37.02 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:14:13.971, 37.53 W, 35 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:14:14.975, 37.04 W, 40 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:14:15.982, 37.02 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:14:16.986, 149.82 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:14:17.990, 37.29 W, 37 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:14:18.994, 37.04 W, 33 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:14:20.000, 37.04 W, 40 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:14:21.004, 119.07 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:14:22.008, 37.04 W, 40 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:14:23.011, 37.04 W, 40 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:14:24.019, 76.48 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:14:25.022, 37.02 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:14:26.026, 37.29 W, 28 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:14:27.030, 142.90 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:14:28.037, 36.80 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:14:29.040, 37.04 W, 40 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:14:30.044, 37.04 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:14:31.048, 37.04 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:14:32.055, 37.04 W, 14 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:14:33.059, 152.88 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:14:34.063, 37.04 W, 41 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:14:35.066, 37.02 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:14:36.073, 37.02 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:14:37.077, 37.04 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:14:38.080, 38.26 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:14:39.084, 144.51 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:14:40.091, 37.29 W, 40 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:14:41.095, 37.29 W, 39 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:14:42.098, 37.04 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:14:43.102, 37.28 W, 1 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:14:44.109, 37.04 W, 40 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:14:45.112, 37.04 W, 26 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:14:46.116, 36.06 W, 28 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:14:47.120, 37.02 W, 10 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:14:48.123, 136.04 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:14:49.129, 37.29 W, 15 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:14:50.133, 36.78 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:14:51.136, 39.94 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:14:52.140, 37.26 W, 39 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:14:53.147, 113.91 W, 0 %, 1328 MHz, 41, 5113 MiB
1, 2018/08/08 17:14:54.151, 37.04 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:14:55.154, 37.29 W, 15 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:14:56.158, 37.04 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:14:57.165, 36.78 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:14:58.168, 37.04 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:14:59.172, 37.04 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:15:00.175, 37.04 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:15:01.182, 37.04 W, 0 %, 1328 MHz, 40, 5113 MiB
1, 2018/08/08 17:15:02.186, 37.29 W, 41 %, 1328 MHz, 40, 5113 MiB
