index, timestamp, power.draw [W], utilization.gpu [%], clocks.current.sm [MHz], temperature.gpu, memory.used [MiB]
0, 2018/08/25 17:51:29.962, 100.12 W, 0 %, 1328 MHz, 40, 13288 MiB
0, 2018/08/25 17:51:30.966, 41.56 W, 52 %, 1328 MHz, 40, 13288 MiB
0, 2018/08/25 17:51:31.969, 41.81 W, 26 %, 1328 MHz, 41, 13288 MiB
0, 2018/08/25 17:51:32.973, 148.66 W, 0 %, 1328 MHz, 40, 13288 MiB
0, 2018/08/25 17:51:33.978, 158.76 W, 6 %, 1328 MHz, 42, 13288 MiB
0, 2018/08/25 17:51:34.982, 41.81 W, 10 %, 1328 MHz, 41, 13288 MiB
0, 2018/08/25 17:51:35.986, 41.56 W, 50 %, 1328 MHz, 41, 13288 MiB
0, 2018/08/25 17:51:36.990, 144.89 W, 9 %, 1328 MHz, 41, 13637 MiB
0, 2018/08/25 17:51:37.995, 79.96 W, 14 %, 1328 MHz, 42, 13637 MiB
0, 2018/08/25 17:51:38.999, 135.75 W, 15 %, 1328 MHz, 41, 13637 MiB
0, 2018/08/25 17:51:40.003, 41.81 W, 32 %, 1328 MHz, 41, 13637 MiB
0, 2018/08/25 17:51:41.006, 41.56 W, 40 %, 1328 MHz, 41, 13637 MiB
0, 2018/08/25 17:51:42.013, 41.54 W, 51 %, 1328 MHz, 41, 13637 MiB
0, 2018/08/25 17:51:43.016, 41.79 W, 6 %, 1328 MHz, 41, 13763 MiB
0, 2018/08/25 17:51:44.020, 42.28 W, 24 %, 1328 MHz, 41, 13769 MiB
0, 2018/08/25 17:51:45.024, 153.12 W, 57 %, 1328 MHz, 42, 14273 MiB
0, 2018/08/25 17:51:46.030, 71.02 W, 100 %, 1328 MHz, 43, 15831 MiB
0, 2018/08/25 17:51:47.034, 42.05 W, 25 %, 1328 MHz, 42, 15831 MiB
0, 2018/08/25 17:51:48.038, 42.03 W, 2 %, 1328 MHz, 42, 15831 MiB
0, 2018/08/25 17:51:49.042, 119.81 W, 44 %, 1328 MHz, 42, 15831 MiB
0, 2018/08/25 17:51:50.047, 117.20 W, 73 %, 1328 MHz, 43, 15831 MiB
0, 2018/08/25 17:51:51.051, 42.05 W, 24 %, 1328 MHz, 42, 15831 MiB
0, 2018/08/25 17:51:52.054, 66.63 W, 41 %, 1328 MHz, 43, 15831 MiB
0, 2018/08/25 17:51:53.058, 153.77 W, 49 %, 1328 MHz, 43, 15831 MiB
0, 2018/08/25 17:51:54.064, 133.09 W, 8 %, 1328 MHz, 42, 15831 MiB
0, 2018/08/25 17:51:55.068, 42.30 W, 18 %, 1328 MHz, 42, 15831 MiB
0, 2018/08/25 17:51:56.072, 43.01 W, 26 %, 1328 MHz, 42, 15831 MiB
0, 2018/08/25 17:51:57.076, 44.47 W, 71 %, 1328 MHz, 43, 15831 MiB
0, 2018/08/25 17:51:58.081, 49.60 W, 50 %, 1328 MHz, 43, 15831 MiB
0, 2018/08/25 17:51:59.085, 43.25 W, 54 %, 1328 MHz, 43, 15831 MiB
0, 2018/08/25 17:52:00.089, 42.30 W, 32 %, 1328 MHz, 42, 15831 MiB
0, 2018/08/25 17:52:01.093, 43.01 W, 51 %, 1328 MHz, 43, 15831 MiB
0, 2018/08/25 17:52:02.099, 42.76 W, 54 %, 1328 MHz, 43, 15831 MiB
0, 2018/08/25 17:52:03.102, 42.52 W, 24 %, 1328 MHz, 43, 15831 MiB
0, 2018/08/25 17:52:04.106, 43.01 W, 56 %, 1328 MHz, 43, 15831 MiB
0, 2018/08/25 17:52:05.110, 148.85 W, 41 %, 1328 MHz, 44, 15831 MiB
0, 2018/08/25 17:52:06.116, 42.54 W, 24 %, 1328 MHz, 43, 15831 MiB
0, 2018/08/25 17:52:07.119, 44.72 W, 76 %, 1328 MHz, 44, 15831 MiB
0, 2018/08/25 17:52:08.123, 138.89 W, 0 %, 1328 MHz, 43, 15831 MiB
0, 2018/08/25 17:52:09.127, 48.38 W, 58 %, 1328 MHz, 44, 15831 MiB
0, 2018/08/25 17:52:10.133, 42.76 W, 35 %, 1328 MHz, 43, 15831 MiB
0, 2018/08/25 17:52:11.137, 45.23 W, 46 %, 1328 MHz, 44, 15831 MiB
0, 2018/08/25 17:52:12.140, 108.45 W, 68 %, 1328 MHz, 44, 15831 MiB
0, 2018/08/25 17:52:13.144, 42.52 W, 15 %, 1328 MHz, 43, 15831 MiB
0, 2018/08/25 17:52:14.150, 43.01 W, 54 %, 1328 MHz, 44, 15831 MiB
0, 2018/08/25 17:52:15.154, 42.76 W, 25 %, 1328 MHz, 43, 15831 MiB
0, 2018/08/25 17:52:16.157, 120.29 W, 0 %, 1328 MHz, 43, 15831 MiB
0, 2018/08/25 17:52:17.164, 113.55 W, 62 %, 1328 MHz, 45, 15831 MiB
0, 2018/08/25 17:52:18.168, 122.47 W, 26 %, 1328 MHz, 44, 15831 MiB
0, 2018/08/25 17:52:19.172, 149.01 W, 28 %, 1328 MHz, 44, 15831 MiB
0, 2018/08/25 17:52:20.176, 42.52 W, 26 %, 1328 MHz, 44, 15831 MiB
0, 2018/08/25 17:52:21.179, 123.27 W, 52 %, 1328 MHz, 45, 15831 MiB
0, 2018/08/25 17:52:22.184, 42.52 W, 6 %, 1328 MHz, 44, 15831 MiB
0, 2018/08/25 17:52:23.188, 42.76 W, 57 %, 1328 MHz, 44, 16156 MiB
0, 2018/08/25 17:52:24.192, 67.81 W, 69 %, 1328 MHz, 45, 16180 MiB
0, 2018/08/25 17:52:25.195, 149.65 W, 26 %, 1328 MHz, 44, 16180 MiB
0, 2018/08/25 17:52:26.201, 152.95 W, 0 %, 1328 MHz, 45, 16180 MiB
0, 2018/08/25 17:52:27.205, 99.07 W, 6 %, 1328 MHz, 44, 16180 MiB
0, 2018/08/25 17:52:28.209, 96.47 W, 24 %, 1328 MHz, 45, 16180 MiB
0, 2018/08/25 17:52:29.212, 108.99 W, 26 %, 1328 MHz, 44, 16180 MiB
0, 2018/08/25 17:52:30.218, 43.01 W, 51 %, 1328 MHz, 44, 16180 MiB
0, 2018/08/25 17:52:31.222, 135.91 W, 10 %, 1328 MHz, 44, 16180 MiB
0, 2018/08/25 17:52:32.226, 42.76 W, 52 %, 1328 MHz, 44, 16180 MiB
