index, timestamp, power.draw [W], utilization.gpu [%], clocks.current.sm [MHz], temperature.gpu, memory.used [MiB]
0, 2018/08/06 17:07:32.082, 41.65 W, 53 %, 1328 MHz, 43, 10745 MiB
0, 2018/08/06 17:07:37.086, 40.43 W, 0 %, 1328 MHz, 41, 10745 MiB
0, 2018/08/06 17:07:42.090, 160.06 W, 100 %, 1328 MHz, 44, 10745 MiB
0, 2018/08/06 17:07:47.096, 39.70 W, 0 %, 1328 MHz, 41, 10745 MiB
0, 2018/08/06 17:07:52.103, 40.18 W, 0 %, 1328 MHz, 41, 10745 MiB
0, 2018/08/06 17:07:57.106, 40.67 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:08:02.110, 40.43 W, 0 %, 1328 MHz, 41, 10745 MiB
0, 2018/08/06 17:08:07.114, 40.67 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:08:12.118, 40.40 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:08:17.123, 40.43 W, 0 %, 1328 MHz, 41, 10745 MiB
0, 2018/08/06 17:08:22.126, 40.43 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:08:27.130, 40.43 W, 0 %, 1328 MHz, 41, 10745 MiB
0, 2018/08/06 17:08:32.135, 40.43 W, 25 %, 1328 MHz, 43, 10745 MiB
0, 2018/08/06 17:08:37.139, 39.94 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:08:42.143, 157.18 W, 29 %, 1328 MHz, 43, 10745 MiB
0, 2018/08/06 17:08:47.147, 40.43 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:08:52.151, 40.18 W, 0 %, 1328 MHz, 41, 10745 MiB
0, 2018/08/06 17:08:57.155, 40.92 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:09:02.159, 40.67 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:09:07.163, 190.74 W, 68 %, 1328 MHz, 44, 10745 MiB
0, 2018/08/06 17:09:12.167, 40.64 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:09:17.171, 35.31 W, 0 %, 1189 MHz, 42, 10745 MiB
0, 2018/08/06 17:09:22.175, 40.64 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:09:27.181, 40.42 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:09:32.185, 41.62 W, 42 %, 1328 MHz, 43, 10745 MiB
0, 2018/08/06 17:09:37.189, 40.89 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:09:42.193, 164.94 W, 100 %, 1328 MHz, 45, 10745 MiB
0, 2018/08/06 17:09:47.197, 40.89 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:09:52.202, 41.13 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:09:57.206, 44.29 W, 100 %, 1328 MHz, 44, 10745 MiB
0, 2018/08/06 17:10:02.212, 41.13 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:10:07.216, 154.76 W, 19 %, 1328 MHz, 43, 10745 MiB
0, 2018/08/06 17:10:12.220, 40.90 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:10:17.224, 40.89 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:10:22.228, 41.13 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:10:27.232, 40.92 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:10:32.236, 40.64 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:10:37.240, 41.16 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:10:42.244, 40.92 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:10:47.248, 156.45 W, 90 %, 1328 MHz, 45, 10745 MiB
0, 2018/08/06 17:10:52.252, 40.19 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:10:57.256, 158.61 W, 21 %, 1328 MHz, 44, 10745 MiB
0, 2018/08/06 17:11:02.260, 40.67 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:11:07.264, 40.67 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:11:12.268, 42.11 W, 100 %, 1328 MHz, 44, 10745 MiB
0, 2018/08/06 17:11:17.272, 40.92 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:11:22.276, 40.92 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:11:27.279, 41.16 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:11:32.283, 40.89 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:11:37.288, 40.67 W, 0 %, 1328 MHz, 43, 10745 MiB
0, 2018/08/06 17:11:42.292, 40.67 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:11:47.295, 40.89 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:11:52.299, 40.92 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:11:57.303, 41.40 W, 0 %, 1328 MHz, 43, 10745 MiB
0, 2018/08/06 17:12:02.307, 40.92 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:12:07.311, 41.89 W, 0 %, 1328 MHz, 43, 10745 MiB
0, 2018/08/06 17:12:12.318, 40.92 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:12:17.322, 41.13 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:12:22.326, 41.40 W, 0 %, 1328 MHz, 43, 10745 MiB
0, 2018/08/06 17:12:27.330, 40.43 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:12:32.334, 176.29 W, 100 %, 1328 MHz, 44, 10745 MiB
0, 2018/08/06 17:12:37.337, 40.43 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:12:42.342, 40.64 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:12:47.346, 40.92 W, 0 %, 1328 MHz, 43, 10745 MiB
0, 2018/08/06 17:12:52.350, 41.13 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:12:57.354, 40.89 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:13:02.358, 40.92 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:13:07.362, 40.92 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:13:12.365, 40.92 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:13:17.369, 40.41 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:13:22.373, 141.59 W, 100 %, 1328 MHz, 44, 10745 MiB
0, 2018/08/06 17:13:27.380, 40.92 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:13:32.384, 40.89 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:13:37.389, 41.16 W, 0 %, 1328 MHz, 43, 10745 MiB
0, 2018/08/06 17:13:42.395, 40.92 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:13:47.399, 41.38 W, 0 %, 1328 MHz, 43, 10745 MiB
0, 2018/08/06 17:13:52.403, 41.13 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:13:57.407, 168.41 W, 100 %, 1316 MHz, 44, 10745 MiB
0, 2018/08/06 17:14:02.411, 40.67 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:14:07.415, 40.67 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:14:12.419, 41.87 W, 100 %, 1328 MHz, 44, 10745 MiB
0, 2018/08/06 17:14:17.423, 40.67 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:14:22.427, 161.91 W, 100 %, 1328 MHz, 45, 10745 MiB
0, 2018/08/06 17:14:27.431, 40.43 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:14:32.434, 41.13 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:14:37.439, 187.23 W, 100 %, 1328 MHz, 44, 10745 MiB
0, 2018/08/06 17:14:42.443, 41.13 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:14:47.446, 39.70 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:14:52.450, 40.64 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:14:57.454, 40.43 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:15:02.458, 40.64 W, 0 %, 1328 MHz, 43, 10745 MiB
0, 2018/08/06 17:15:07.462, 40.67 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:15:12.465, 41.89 W, 0 %, 1328 MHz, 43, 10745 MiB
0, 2018/08/06 17:15:17.469, 41.13 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:15:22.473, 183.25 W, 79 %, 1328 MHz, 45, 10745 MiB
0, 2018/08/06 17:15:27.477, 41.13 W, 0 %, 1328 MHz, 43, 10745 MiB
0, 2018/08/06 17:15:32.481, 39.70 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:15:37.485, 159.58 W, 19 %, 1328 MHz, 44, 10745 MiB
0, 2018/08/06 17:15:42.489, 188.67 W, 89 %, 1328 MHz, 44, 10745 MiB
0, 2018/08/06 17:15:47.493, 40.92 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:15:52.497, 40.92 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:15:57.504, 41.62 W, 0 %, 1328 MHz, 43, 10745 MiB
0, 2018/08/06 17:16:02.508, 40.92 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:16:07.512, 41.40 W, 0 %, 1328 MHz, 43, 10745 MiB
0, 2018/08/06 17:16:12.516, 40.90 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:16:17.520, 157.33 W, 100 %, 1328 MHz, 45, 10745 MiB
0, 2018/08/06 17:16:22.524, 40.64 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:16:27.528, 40.43 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:16:32.532, 41.16 W, 0 %, 1328 MHz, 43, 10745 MiB
0, 2018/08/06 17:16:37.536, 40.92 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:16:42.540, 40.92 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:16:47.544, 41.40 W, 0 %, 1328 MHz, 43, 10745 MiB
0, 2018/08/06 17:16:52.552, 40.89 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:16:57.556, 177.46 W, 81 %, 1328 MHz, 45, 10745 MiB
0, 2018/08/06 17:17:02.560, 40.43 W, 0 %, 1328 MHz, 43, 10745 MiB
0, 2018/08/06 17:17:07.564, 40.67 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:17:12.568, 77.45 W, 100 %, 1328 MHz, 45, 10745 MiB
0, 2018/08/06 17:17:17.572, 40.64 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:17:22.576, 40.43 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:17:27.583, 41.40 W, 0 %, 1328 MHz, 43, 10745 MiB
0, 2018/08/06 17:17:32.587, 40.92 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:17:37.591, 169.62 W, 100 %, 1328 MHz, 45, 10745 MiB
0, 2018/08/06 17:17:42.595, 41.16 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:17:47.599, 35.07 W, 0 %, 1189 MHz, 42, 10745 MiB
0, 2018/08/06 17:17:52.603, 40.92 W, 0 %, 1328 MHz, 43, 10745 MiB
0, 2018/08/06 17:17:57.607, 40.43 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:18:02.611, 41.16 W, 0 %, 1328 MHz, 43, 10745 MiB
0, 2018/08/06 17:18:07.615, 40.43 W, 0 %, 1328 MHz, 42, 10745 MiB
0, 2018/08/06 17:18:12.619, 160.95 W, 100 %, 1328 MHz, 45, 10745 MiB
0, 2018/08/06 17:18:17.622, 41.13 W, 0 %, 1328 MHz, 43, 10745 MiB
0, 2018/08/06 17:18:22.627, 40.92 W, 0 %, 1328 MHz, 43, 10745 MiB
