index, timestamp, power.draw [W], utilization.gpu [%], clocks.current.sm [MHz], temperature.gpu, memory.used [MiB]
1, 2018/08/08 16:57:22.372, 36.80 W, 0 %, 1328 MHz, 39, 5625 MiB
1, 2018/08/08 16:57:23.375, 37.04 W, 0 %, 1328 MHz, 39, 5625 MiB
1, 2018/08/08 16:57:24.379, 36.78 W, 0 %, 1328 MHz, 39, 5625 MiB
1, 2018/08/08 16:57:25.382, 47.00 W, 22 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:57:26.386, 37.02 W, 0 %, 1328 MHz, 39, 5625 MiB
1, 2018/08/08 16:57:27.390, 37.02 W, 0 %, 1328 MHz, 39, 5625 MiB
1, 2018/08/08 16:57:28.394, 36.80 W, 0 %, 1328 MHz, 39, 5625 MiB
1, 2018/08/08 16:57:29.400, 77.06 W, 6 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:57:30.404, 37.02 W, 13 %, 1328 MHz, 39, 5625 MiB
1, 2018/08/08 16:57:31.408, 37.04 W, 41 %, 1328 MHz, 39, 5625 MiB
1, 2018/08/08 16:57:32.412, 37.04 W, 40 %, 1328 MHz, 39, 5625 MiB
1, 2018/08/08 16:57:33.418, 37.29 W, 39 %, 1328 MHz, 39, 5625 MiB
1, 2018/08/08 16:57:34.422, 37.02 W, 0 %, 1328 MHz, 39, 5625 MiB
1, 2018/08/08 16:57:35.426, 39.45 W, 20 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:57:36.430, 37.04 W, 39 %, 1328 MHz, 39, 5625 MiB
1, 2018/08/08 16:57:37.437, 36.56 W, 0 %, 1328 MHz, 39, 5625 MiB
1, 2018/08/08 16:57:38.440, 149.58 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:57:39.444, 37.02 W, 0 %, 1328 MHz, 39, 5625 MiB
1, 2018/08/08 16:57:40.448, 37.04 W, 40 %, 1328 MHz, 39, 5625 MiB
1, 2018/08/08 16:57:41.451, 145.72 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:57:42.455, 37.04 W, 40 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:57:43.459, 36.80 W, 37 %, 1328 MHz, 39, 5625 MiB
1, 2018/08/08 16:57:44.462, 150.07 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:57:45.466, 37.75 W, 20 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:57:46.473, 37.02 W, 4 %, 1328 MHz, 39, 5625 MiB
1, 2018/08/08 16:57:47.477, 142.49 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:57:48.481, 37.04 W, 41 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:57:49.485, 37.02 W, 10 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:57:50.491, 37.02 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:57:51.495, 37.51 W, 20 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:57:52.499, 136.68 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:57:53.503, 37.29 W, 27 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:57:54.510, 37.04 W, 0 %, 1328 MHz, 39, 5625 MiB
1, 2018/08/08 16:57:55.513, 36.80 W, 0 %, 1328 MHz, 39, 5625 MiB
1, 2018/08/08 16:57:56.517, 48.46 W, 0 %, 1328 MHz, 39, 5625 MiB
1, 2018/08/08 16:57:57.521, 41.89 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:57:58.524, 37.04 W, 19 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:57:59.528, 77.99 W, 0 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:58:00.532, 38.24 W, 1 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:58:01.536, 37.04 W, 11 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:58:02.539, 37.26 W, 11 %, 1328 MHz, 40, 5625 MiB
1, 2018/08/08 16:58:03.546, 37.29 W, 39 %, 1328 MHz, 40, 5625 MiB
