index, timestamp, power.draw [W], utilization.gpu [%], clocks.current.sm [MHz], temperature.gpu, memory.used [MiB]
0, 2018/08/07 17:22:29.914, 37.75 W, 15 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:22:30.917, 127.72 W, 21 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:22:31.921, 37.75 W, 0 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:22:32.925, 140.30 W, 9 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:22:33.929, 37.50 W, 0 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:22:34.932, 37.75 W, 36 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:22:35.936, 154.21 W, 29 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:22:36.940, 37.75 W, 3 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:22:37.946, 42.84 W, 42 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:22:38.950, 37.75 W, 0 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:22:39.954, 37.99 W, 43 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:22:40.957, 149.05 W, 12 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:22:41.964, 37.75 W, 0 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:22:42.968, 38.72 W, 43 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:22:43.972, 135.64 W, 21 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:22:44.976, 52.05 W, 0 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:22:45.982, 37.75 W, 25 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:22:46.986, 91.70 W, 30 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:22:47.990, 149.40 W, 15 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:22:48.993, 37.75 W, 15 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:22:49.997, 59.10 W, 27 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:22:51.001, 101.83 W, 0 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:22:52.005, 37.75 W, 4 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:22:53.008, 37.75 W, 39 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:22:54.012, 39.21 W, 42 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:22:55.019, 37.50 W, 0 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:22:56.023, 52.78 W, 32 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:22:57.027, 122.12 W, 0 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:22:58.031, 37.99 W, 43 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:22:59.037, 136.13 W, 0 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:23:00.041, 37.75 W, 43 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:23:01.044, 140.23 W, 0 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:23:02.048, 37.75 W, 0 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:23:03.055, 66.85 W, 16 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:23:04.059, 37.75 W, 0 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:23:05.063, 38.23 W, 43 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:23:06.066, 37.76 W, 0 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:23:07.070, 38.96 W, 39 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:23:08.074, 61.23 W, 0 %, 1328 MHz, 42, 5625 MiB
0, 2018/08/07 17:23:09.078, 37.75 W, 43 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:23:10.081, 37.75 W, 26 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:23:11.085, 37.75 W, 0 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:23:12.091, 38.23 W, 39 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:23:13.095, 37.75 W, 26 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:23:14.098, 91.22 W, 0 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:23:15.102, 37.99 W, 43 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:23:16.106, 80.58 W, 0 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:23:17.110, 37.99 W, 35 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:23:18.114, 86.68 W, 0 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:23:19.117, 37.75 W, 6 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:23:20.121, 37.75 W, 43 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:23:21.128, 37.99 W, 38 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:23:22.132, 93.23 W, 0 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:23:23.135, 37.75 W, 14 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:23:24.139, 37.99 W, 44 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:23:25.146, 69.04 W, 0 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:23:26.150, 37.75 W, 0 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:23:27.154, 37.99 W, 37 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:23:28.158, 37.75 W, 0 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:23:29.164, 37.99 W, 42 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:23:30.168, 136.87 W, 0 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:23:31.172, 37.75 W, 7 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:23:32.176, 37.99 W, 42 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:23:33.182, 42.62 W, 1 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:23:34.186, 141.43 W, 0 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:23:35.190, 38.01 W, 44 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:23:36.194, 68.78 W, 0 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:23:37.198, 37.99 W, 24 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:23:38.202, 37.75 W, 0 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:23:39.205, 60.80 W, 0 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:23:40.214, 74.10 W, 0 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:23:41.220, 37.75 W, 37 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:23:42.223, 37.99 W, 42 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:23:43.229, 51.32 W, 0 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:23:44.233, 140.23 W, 3 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:23:45.237, 37.99 W, 42 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:23:46.241, 37.99 W, 22 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:23:47.244, 152.11 W, 0 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:23:48.248, 37.99 W, 43 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:23:49.252, 37.99 W, 39 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:23:50.256, 82.02 W, 16 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:23:51.259, 152.45 W, 0 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:23:52.263, 37.75 W, 35 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:23:53.267, 37.99 W, 42 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:23:54.273, 38.23 W, 43 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:23:55.276, 140.86 W, 0 %, 1328 MHz, 43, 5625 MiB
0, 2018/08/07 17:23:56.280, 37.99 W, 43 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:23:57.284, 37.99 W, 18 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:23:58.287, 152.27 W, 4 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:23:59.293, 135.13 W, 4 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:24:00.297, 37.99 W, 6 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:24:01.300, 50.86 W, 42 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:24:02.304, 37.99 W, 0 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:24:03.309, 149.78 W, 25 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:24:04.312, 37.99 W, 0 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:24:05.316, 37.99 W, 3 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:24:06.320, 69.76 W, 40 %, 1328 MHz, 45, 5625 MiB
0, 2018/08/07 17:24:07.327, 37.99 W, 4 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:24:08.330, 55.73 W, 42 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:24:09.334, 37.99 W, 0 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:24:10.338, 37.99 W, 0 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:24:11.345, 38.72 W, 43 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:24:12.348, 37.99 W, 0 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:24:13.352, 37.99 W, 0 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:24:14.355, 38.01 W, 25 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:24:15.359, 68.29 W, 39 %, 1328 MHz, 45, 5625 MiB
0, 2018/08/07 17:24:16.363, 37.99 W, 0 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:24:17.366, 38.72 W, 44 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:24:18.370, 37.99 W, 0 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:24:19.373, 38.48 W, 42 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:24:20.377, 134.98 W, 18 %, 1328 MHz, 45, 5625 MiB
0, 2018/08/07 17:24:21.381, 37.99 W, 5 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:24:22.385, 38.24 W, 42 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:24:23.388, 37.99 W, 0 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:24:24.392, 38.23 W, 28 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:24:25.398, 38.23 W, 43 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:24:26.402, 37.99 W, 0 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:24:27.406, 38.23 W, 44 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:24:28.410, 37.99 W, 0 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:24:29.416, 37.99 W, 22 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:24:30.420, 37.99 W, 0 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:24:31.424, 38.23 W, 43 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:24:32.427, 37.99 W, 0 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:24:33.434, 38.24 W, 39 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:24:34.438, 41.87 W, 36 %, 1328 MHz, 45, 5625 MiB
0, 2018/08/07 17:24:35.442, 92.44 W, 0 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:24:36.446, 38.24 W, 43 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:24:37.452, 158.17 W, 0 %, 1328 MHz, 45, 5625 MiB
0, 2018/08/07 17:24:38.456, 37.99 W, 4 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:24:39.460, 37.99 W, 30 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:24:40.464, 140.43 W, 0 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:24:41.471, 37.99 W, 4 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:24:42.474, 74.33 W, 2 %, 1328 MHz, 45, 5625 MiB
0, 2018/08/07 17:24:43.478, 37.99 W, 1 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:24:44.482, 39.94 W, 33 %, 1328 MHz, 45, 5625 MiB
0, 2018/08/07 17:24:45.486, 37.99 W, 26 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:24:46.490, 38.72 W, 40 %, 1328 MHz, 45, 5625 MiB
0, 2018/08/07 17:24:47.493, 37.99 W, 31 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:24:48.497, 38.73 W, 39 %, 1328 MHz, 45, 5625 MiB
0, 2018/08/07 17:24:49.501, 37.99 W, 0 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:24:50.507, 38.72 W, 39 %, 1328 MHz, 45, 5625 MiB
0, 2018/08/07 17:24:51.511, 146.59 W, 0 %, 1328 MHz, 45, 5625 MiB
0, 2018/08/07 17:24:52.515, 37.99 W, 4 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:24:53.519, 38.23 W, 42 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:24:54.525, 37.99 W, 0 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:24:55.529, 38.23 W, 42 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:24:56.532, 38.23 W, 22 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:24:57.536, 38.96 W, 32 %, 1328 MHz, 45, 5625 MiB
0, 2018/08/07 17:24:58.540, 157.89 W, 0 %, 1328 MHz, 45, 5625 MiB
0, 2018/08/07 17:24:59.543, 133.75 W, 4 %, 1328 MHz, 45, 5625 MiB
0, 2018/08/07 17:25:00.547, 38.23 W, 43 %, 1328 MHz, 45, 5625 MiB
0, 2018/08/07 17:25:01.551, 39.69 W, 18 %, 1328 MHz, 45, 5625 MiB
0, 2018/08/07 17:25:02.555, 38.23 W, 20 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:25:03.561, 38.72 W, 25 %, 1328 MHz, 45, 5625 MiB
0, 2018/08/07 17:25:04.564, 139.55 W, 0 %, 1328 MHz, 45, 5625 MiB
0, 2018/08/07 17:25:05.568, 61.50 W, 0 %, 1328 MHz, 45, 5625 MiB
0, 2018/08/07 17:25:06.572, 38.23 W, 4 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:25:07.579, 38.23 W, 42 %, 1328 MHz, 45, 5625 MiB
0, 2018/08/07 17:25:08.583, 51.59 W, 0 %, 1328 MHz, 45, 5625 MiB
0, 2018/08/07 17:25:09.586, 38.23 W, 22 %, 1328 MHz, 44, 5625 MiB
0, 2018/08/07 17:25:10.590, 77.96 W, 0 %, 1328 MHz, 45, 5625 MiB
0, 2018/08/07 17:25:11.597, 38.23 W, 34 %, 1328 MHz, 45, 5625 MiB
0, 2018/08/07 17:25:12.601, 54.73 W, 0 %, 1328 MHz, 45, 5625 MiB
0, 2018/08/07 17:25:13.605, 37.99 W, 31 %, 1328 MHz, 45, 5625 MiB
0, 2018/08/07 17:25:14.608, 38.23 W, 37 %, 1328 MHz, 45, 5625 MiB
0, 2018/08/07 17:25:15.615, 156.92 W, 0 %, 1328 MHz, 46, 5625 MiB
0, 2018/08/07 17:25:16.619, 38.23 W, 20 %, 1328 MHz, 45, 5625 MiB
0, 2018/08/07 17:25:17.623, 38.23 W, 39 %, 1328 MHz, 45, 5625 MiB
0, 2018/08/07 17:25:18.626, 132.99 W, 0 %, 1328 MHz, 45, 5625 MiB
