index, timestamp, power.draw [W], utilization.gpu [%], clocks.current.sm [MHz], temperature.gpu, memory.used [MiB]
1, 2018/08/08 17:27:16.105, 37.53 W, 41 %, 1328 MHz, 42, 9209 MiB
1, 2018/08/08 17:27:17.108, 40.18 W, 62 %, 1328 MHz, 42, 9209 MiB
1, 2018/08/08 17:27:18.112, 169.94 W, 38 %, 1328 MHz, 42, 9209 MiB
1, 2018/08/08 17:27:19.116, 77.06 W, 0 %, 1328 MHz, 42, 9209 MiB
1, 2018/08/08 17:27:20.120, 37.75 W, 3 %, 1328 MHz, 42, 9209 MiB
1, 2018/08/08 17:27:21.124, 38.02 W, 60 %, 1328 MHz, 42, 9209 MiB
1, 2018/08/08 17:27:22.127, 37.53 W, 0 %, 1328 MHz, 42, 9209 MiB
1, 2018/08/08 17:27:23.131, 164.87 W, 28 %, 1328 MHz, 42, 9209 MiB
1, 2018/08/08 17:27:24.138, 38.48 W, 61 %, 1328 MHz, 42, 9209 MiB
1, 2018/08/08 17:27:25.141, 148.14 W, 18 %, 1328 MHz, 43, 9209 MiB
1, 2018/08/08 17:27:26.145, 37.53 W, 0 %, 1328 MHz, 41, 9209 MiB
1, 2018/08/08 17:27:27.149, 37.99 W, 55 %, 1328 MHz, 42, 9209 MiB
1, 2018/08/08 17:27:28.152, 37.75 W, 0 %, 1328 MHz, 42, 9209 MiB
1, 2018/08/08 17:27:29.156, 38.26 W, 61 %, 1328 MHz, 42, 9209 MiB
1, 2018/08/08 17:27:30.159, 166.57 W, 28 %, 1328 MHz, 43, 9209 MiB
1, 2018/08/08 17:27:31.163, 50.38 W, 58 %, 1328 MHz, 43, 9209 MiB
1, 2018/08/08 17:27:32.167, 37.77 W, 2 %, 1328 MHz, 42, 9209 MiB
1, 2018/08/08 17:27:33.174, 38.02 W, 61 %, 1328 MHz, 43, 9209 MiB
1, 2018/08/08 17:27:34.177, 123.36 W, 0 %, 1328 MHz, 42, 9209 MiB
1, 2018/08/08 17:27:35.181, 37.99 W, 62 %, 1328 MHz, 43, 9209 MiB
1, 2018/08/08 17:27:36.184, 37.53 W, 0 %, 1328 MHz, 42, 9209 MiB
1, 2018/08/08 17:27:37.188, 37.53 W, 0 %, 1328 MHz, 42, 9209 MiB
1, 2018/08/08 17:27:38.192, 38.02 W, 0 %, 1328 MHz, 42, 9209 MiB
1, 2018/08/08 17:27:39.195, 37.53 W, 0 %, 1328 MHz, 42, 9209 MiB
1, 2018/08/08 17:27:40.199, 138.78 W, 0 %, 1328 MHz, 42, 9209 MiB
1, 2018/08/08 17:27:41.203, 42.13 W, 58 %, 1328 MHz, 43, 9209 MiB
1, 2018/08/08 17:27:42.206, 37.77 W, 0 %, 1328 MHz, 42, 9209 MiB
1, 2018/08/08 17:27:43.210, 50.87 W, 46 %, 1328 MHz, 43, 9209 MiB
1, 2018/08/08 17:27:44.214, 37.77 W, 7 %, 1328 MHz, 43, 9209 MiB
1, 2018/08/08 17:27:45.217, 38.48 W, 62 %, 1328 MHz, 43, 9209 MiB
1, 2018/08/08 17:27:46.221, 37.77 W, 0 %, 1328 MHz, 43, 9209 MiB
1, 2018/08/08 17:27:47.227, 38.97 W, 61 %, 1328 MHz, 43, 9209 MiB
1, 2018/08/08 17:27:48.231, 37.75 W, 0 %, 1328 MHz, 43, 9209 MiB
1, 2018/08/08 17:27:49.234, 70.54 W, 0 %, 1328 MHz, 42, 9209 MiB
1, 2018/08/08 17:27:50.238, 149.74 W, 22 %, 1328 MHz, 44, 9209 MiB
1, 2018/08/08 17:27:51.242, 37.77 W, 0 %, 1328 MHz, 43, 9209 MiB
1, 2018/08/08 17:27:52.245, 37.77 W, 0 %, 1328 MHz, 43, 9209 MiB
1, 2018/08/08 17:27:53.249, 46.27 W, 42 %, 1328 MHz, 44, 9209 MiB
1, 2018/08/08 17:27:54.253, 38.02 W, 14 %, 1328 MHz, 43, 9209 MiB
1, 2018/08/08 17:27:55.256, 150.31 W, 0 %, 1328 MHz, 43, 9209 MiB
1, 2018/08/08 17:27:56.263, 142.09 W, 0 %, 1328 MHz, 43, 9209 MiB
1, 2018/08/08 17:27:57.266, 160.29 W, 10 %, 1328 MHz, 44, 9209 MiB
1, 2018/08/08 17:27:58.270, 37.99 W, 34 %, 1328 MHz, 43, 9209 MiB
1, 2018/08/08 17:27:59.274, 37.99 W, 39 %, 1328 MHz, 43, 9209 MiB
1, 2018/08/08 17:28:00.277, 37.53 W, 0 %, 1328 MHz, 42, 9209 MiB
1, 2018/08/08 17:28:01.281, 37.77 W, 0 %, 1328 MHz, 43, 9209 MiB
1, 2018/08/08 17:28:02.284, 37.77 W, 0 %, 1328 MHz, 43, 9209 MiB
1, 2018/08/08 17:28:03.288, 38.23 W, 63 %, 1328 MHz, 43, 9209 MiB
1, 2018/08/08 17:28:04.292, 172.76 W, 0 %, 1328 MHz, 44, 9209 MiB
1, 2018/08/08 17:28:05.295, 37.99 W, 63 %, 1328 MHz, 43, 9209 MiB
1, 2018/08/08 17:28:06.299, 66.93 W, 0 %, 1328 MHz, 43, 9209 MiB
1, 2018/08/08 17:28:07.303, 37.99 W, 53 %, 1328 MHz, 43, 9209 MiB
1, 2018/08/08 17:28:08.306, 37.99 W, 0 %, 1328 MHz, 43, 9209 MiB
1, 2018/08/08 17:28:09.310, 38.26 W, 62 %, 1328 MHz, 44, 9209 MiB
1, 2018/08/08 17:28:10.318, 164.40 W, 0 %, 1328 MHz, 44, 9209 MiB
1, 2018/08/08 17:28:11.322, 37.77 W, 0 %, 1328 MHz, 43, 9209 MiB
1, 2018/08/08 17:28:12.325, 38.02 W, 62 %, 1328 MHz, 43, 9209 MiB
1, 2018/08/08 17:28:13.329, 43.84 W, 0 %, 1328 MHz, 43, 9209 MiB
1, 2018/08/08 17:28:14.335, 38.01 W, 58 %, 1328 MHz, 44, 9209 MiB
1, 2018/08/08 17:28:15.338, 37.77 W, 19 %, 1328 MHz, 43, 9209 MiB
1, 2018/08/08 17:28:16.342, 38.02 W, 0 %, 1328 MHz, 43, 9209 MiB
1, 2018/08/08 17:28:17.345, 40.91 W, 25 %, 1328 MHz, 44, 9209 MiB
1, 2018/08/08 17:28:18.352, 38.02 W, 0 %, 1328 MHz, 43, 9209 MiB
1, 2018/08/08 17:28:19.356, 38.24 W, 61 %, 1328 MHz, 44, 9209 MiB
1, 2018/08/08 17:28:20.360, 38.02 W, 46 %, 1328 MHz, 44, 9209 MiB
1, 2018/08/08 17:28:21.363, 37.77 W, 0 %, 1328 MHz, 43, 9209 MiB
1, 2018/08/08 17:28:22.367, 38.02 W, 59 %, 1328 MHz, 44, 9209 MiB
1, 2018/08/08 17:28:23.371, 60.12 W, 4 %, 1328 MHz, 44, 9209 MiB
1, 2018/08/08 17:28:24.375, 37.99 W, 62 %, 1328 MHz, 43, 9209 MiB
1, 2018/08/08 17:28:25.378, 38.02 W, 0 %, 1328 MHz, 43, 9209 MiB
1, 2018/08/08 17:28:26.382, 37.77 W, 0 %, 1328 MHz, 43, 9209 MiB
1, 2018/08/08 17:28:27.385, 38.02 W, 26 %, 1328 MHz, 43, 9209 MiB
1, 2018/08/08 17:28:28.389, 38.26 W, 62 %, 1328 MHz, 44, 9209 MiB
1, 2018/08/08 17:28:29.393, 42.62 W, 12 %, 1328 MHz, 44, 9209 MiB
1, 2018/08/08 17:28:30.396, 148.85 W, 0 %, 1328 MHz, 44, 9209 MiB
1, 2018/08/08 17:28:31.400, 38.02 W, 28 %, 1328 MHz, 44, 9209 MiB
1, 2018/08/08 17:28:32.406, 38.26 W, 62 %, 1328 MHz, 44, 9209 MiB
1, 2018/08/08 17:28:33.410, 38.72 W, 25 %, 1328 MHz, 44, 9209 MiB
1, 2018/08/08 17:28:34.414, 154.82 W, 0 %, 1328 MHz, 44, 9209 MiB
1, 2018/08/08 17:28:35.417, 166.17 W, 0 %, 1328 MHz, 44, 9209 MiB
1, 2018/08/08 17:28:36.424, 43.35 W, 1 %, 1328 MHz, 44, 9209 MiB
1, 2018/08/08 17:28:37.428, 37.99 W, 62 %, 1328 MHz, 44, 9209 MiB
1, 2018/08/08 17:28:38.432, 39.21 W, 14 %, 1328 MHz, 44, 9209 MiB
1, 2018/08/08 17:28:39.435, 38.02 W, 52 %, 1328 MHz, 44, 9209 MiB
1, 2018/08/08 17:28:40.439, 40.91 W, 4 %, 1328 MHz, 44, 9209 MiB
1, 2018/08/08 17:28:41.443, 42.13 W, 0 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:28:42.446, 170.20 W, 6 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:28:43.450, 38.99 W, 13 %, 1328 MHz, 44, 9209 MiB
1, 2018/08/08 17:28:44.453, 155.06 W, 8 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:28:45.457, 59.60 W, 0 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:28:46.461, 38.26 W, 62 %, 1328 MHz, 44, 9209 MiB
1, 2018/08/08 17:28:47.465, 38.48 W, 35 %, 1328 MHz, 44, 9209 MiB
1, 2018/08/08 17:28:48.468, 163.52 W, 0 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:28:49.472, 146.68 W, 16 %, 1328 MHz, 44, 9209 MiB
1, 2018/08/08 17:28:50.479, 38.26 W, 45 %, 1328 MHz, 44, 9209 MiB
1, 2018/08/08 17:28:51.482, 45.54 W, 0 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:28:52.486, 38.26 W, 58 %, 1328 MHz, 44, 9209 MiB
1, 2018/08/08 17:28:53.490, 154.33 W, 0 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:28:54.493, 38.23 W, 62 %, 1328 MHz, 44, 9209 MiB
1, 2018/08/08 17:28:55.497, 156.27 W, 7 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:28:56.501, 38.26 W, 62 %, 1328 MHz, 44, 9209 MiB
1, 2018/08/08 17:28:57.504, 38.26 W, 23 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:28:58.508, 154.57 W, 24 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:28:59.514, 37.99 W, 0 %, 1328 MHz, 44, 9209 MiB
1, 2018/08/08 17:29:00.518, 161.58 W, 49 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:29:01.521, 38.24 W, 0 %, 1328 MHz, 44, 9209 MiB
1, 2018/08/08 17:29:02.525, 38.24 W, 0 %, 1328 MHz, 44, 9209 MiB
1, 2018/08/08 17:29:03.529, 38.26 W, 0 %, 1328 MHz, 44, 9209 MiB
1, 2018/08/08 17:29:04.532, 163.51 W, 30 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:29:05.536, 38.26 W, 17 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:29:06.540, 161.50 W, 46 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:29:07.543, 38.24 W, 0 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:29:08.547, 38.24 W, 9 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:29:09.551, 38.48 W, 44 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:29:10.554, 39.70 W, 62 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:29:11.558, 38.26 W, 0 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:29:12.561, 38.24 W, 6 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:29:13.565, 38.51 W, 55 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:29:14.569, 39.21 W, 62 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:29:15.573, 100.03 W, 51 %, 1328 MHz, 46, 9209 MiB
1, 2018/08/08 17:29:16.576, 142.57 W, 1 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:29:17.580, 38.48 W, 5 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:29:18.586, 40.43 W, 62 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:29:19.590, 38.26 W, 0 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:29:20.593, 83.33 W, 0 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:29:21.597, 38.51 W, 26 %, 1328 MHz, 45, 9209 MiB
1, 2018/08/08 17:29:22.600, 153.70 W, 10 %, 1328 MHz, 45, 9209 MiB
