index, timestamp, power.draw [W], utilization.gpu [%], clocks.current.sm [MHz], temperature.gpu, memory.used [MiB]
0, 2018/08/07 17:10:02.270, 57.64 W, 1 %, 1328 MHz, 40, 5625 MiB
0, 2018/08/07 17:10:03.274, 101.35 W, 0 %, 1328 MHz, 39, 5625 MiB
0, 2018/08/07 17:10:04.277, 37.26 W, 42 %, 1328 MHz, 40, 5625 MiB
0, 2018/08/07 17:10:05.281, 37.01 W, 22 %, 1328 MHz, 39, 5625 MiB
0, 2018/08/07 17:10:06.285, 36.77 W, 0 %, 1328 MHz, 39, 5625 MiB
0, 2018/08/07 17:10:07.288, 74.10 W, 0 %, 1328 MHz, 40, 5625 MiB
0, 2018/08/07 17:10:08.292, 37.26 W, 35 %, 1328 MHz, 40, 5625 MiB
0, 2018/08/07 17:10:09.298, 105.89 W, 0 %, 1328 MHz, 40, 5625 MiB
0, 2018/08/07 17:10:10.302, 37.27 W, 43 %, 1328 MHz, 40, 5625 MiB
0, 2018/08/07 17:10:11.306, 37.01 W, 29 %, 1328 MHz, 40, 5625 MiB
0, 2018/08/07 17:10:12.309, 127.80 W, 0 %, 1328 MHz, 41, 5625 MiB
0, 2018/08/07 17:10:13.313, 39.94 W, 8 %, 1328 MHz, 40, 5625 MiB
0, 2018/08/07 17:10:14.317, 37.01 W, 0 %, 1328 MHz, 40, 5625 MiB
0, 2018/08/07 17:10:15.320, 37.01 W, 0 %, 1328 MHz, 40, 5625 MiB
0, 2018/08/07 17:10:16.324, 37.50 W, 20 %, 1328 MHz, 40, 5625 MiB
0, 2018/08/07 17:10:17.328, 37.01 W, 4 %, 1328 MHz, 40, 5625 MiB
0, 2018/08/07 17:10:18.334, 38.48 W, 10 %, 1328 MHz, 40, 5625 MiB
0, 2018/08/07 17:10:19.338, 37.26 W, 42 %, 1328 MHz, 40, 5625 MiB
0, 2018/08/07 17:10:20.341, 37.01 W, 0 %, 1328 MHz, 40, 5625 MiB
0, 2018/08/07 17:10:21.345, 100.09 W, 3 %, 1328 MHz, 40, 5625 MiB
0, 2018/08/07 17:10:22.349, 152.72 W, 0 %, 1328 MHz, 41, 5625 MiB
0, 2018/08/07 17:10:23.353, 68.29 W, 0 %, 1328 MHz, 41, 5625 MiB
0, 2018/08/07 17:10:24.356, 37.26 W, 37 %, 1328 MHz, 40, 5625 MiB
0, 2018/08/07 17:10:25.360, 37.50 W, 21 %, 1328 MHz, 41, 5625 MiB
0, 2018/08/07 17:10:26.364, 37.50 W, 19 %, 1328 MHz, 40, 5625 MiB
0, 2018/08/07 17:10:27.367, 37.26 W, 33 %, 1328 MHz, 40, 5625 MiB
0, 2018/08/07 17:10:28.371, 37.50 W, 39 %, 1328 MHz, 40, 5625 MiB
0, 2018/08/07 17:10:29.375, 137.40 W, 0 %, 1328 MHz, 41, 5625 MiB
0, 2018/08/07 17:10:30.378, 37.01 W, 43 %, 1328 MHz, 40, 5625 MiB
0, 2018/08/07 17:10:31.382, 37.26 W, 0 %, 1328 MHz, 40, 5625 MiB
0, 2018/08/07 17:10:32.388, 37.50 W, 11 %, 1328 MHz, 40, 5625 MiB
0, 2018/08/07 17:10:33.392, 36.77 W, 43 %, 1328 MHz, 41, 5625 MiB
0, 2018/08/07 17:10:34.396, 40.67 W, 0 %, 1328 MHz, 41, 5625 MiB
0, 2018/08/07 17:10:35.400, 37.75 W, 5 %, 1328 MHz, 41, 5625 MiB
0, 2018/08/07 17:10:36.403, 37.50 W, 33 %, 1328 MHz, 41, 5625 MiB
0, 2018/08/07 17:10:37.407, 44.81 W, 0 %, 1328 MHz, 41, 5625 MiB
0, 2018/08/07 17:10:38.411, 37.76 W, 5 %, 1328 MHz, 41, 5625 MiB
0, 2018/08/07 17:10:39.415, 69.72 W, 4 %, 1328 MHz, 41, 5625 MiB
